Timestamp,ChargerID,CellID,ChargingStage,PackVoltage_V,CellVoltage_V,DemandVoltage_V,ChargeCurrent_A,DemandCurrent_A,SOC_%,MaxTemp_C,MinTemp_C,AvgTemp_C,AmbientTemp_C,InternalResistance_mOhm,StateOfHealth_%,VibrationLevel_mg,MoistureDetected,BMS_Status,ChargePower_kW,Pressure_kPa,TR_Probability,EventFlag,Notes
9/5/2025 08:38,CH8,CELL22,Handshake,315.51,3.944,316.34,41.34,41.93,3.65,47.29,44.16,45.787,29.6,8.92,83.11,12.09,False,OK,13.04,105.38,0.415,Watch,Normal operation
9/5/2025 08:39,CH4,CELL47,Bulk,319.03,3.979,317.71,65.73,65.93,88.85,54.9,53.51,53.398,27.09,14.25,80.58,29.12,False,Critical,20.97,115.49,0.56,Warning,High internal resistance
9/5/2025 08:40,CH4,CELL6,End_Of_Charge,333.45,4.198,333.76,18.72,17.78,52.5,35.99,34.29,34.487,23.9,7.33,97.05,14.92,False,OK,6.24,90.95,0.327,Watch,Normal operation
9/5/2025 08:41,CH3,CELL45,Handshake,307.86,3.853,308.11,104.05,104.16,43.97,69.97,67.01,68.471,33.44,14.92,98.19,31.82,False,Critical,32.03,118.34,0.648,Warning,Rapid temp rise; High internal resistance
9/5/2025 08:42,CH3,CELL22,Recharge,306.9,3.85,307.28,19.68,19.97,97.53,53.11,51.88,51.606,32.42,10.83,96.36,35.0,True,Warning,6.04,92.89,0.682,Warning,High internal resistance; Moisture detected
9/5/2025 08:43,CH4,CELL38,Parameter_Config,365.8,4.539,367.79,20.98,20.36,60.6,49.81,47.38,48.308,27.57,13.82,84.0,24.7,False,Critical,7.67,109.57,0.525,Warning,High internal resistance
9/5/2025 08:44,CH1,CELL47,End_Of_Charge,349.45,4.408,351.06,84.1,83.13,67.16,39.05,36.1,37.552,23.49,1.64,81.55,5.9,False,Warning,29.39,98.27,0.228,Watch,Normal operation
9/5/2025 08:45,CH10,CELL40,Parameter_Config,367.04,4.547,368.55,42.93,42.62,35.79,48.06,45.62,46.562,24.79,11.19,91.4,24.13,False,Warning,15.76,99.66,0.464,Watch,High internal resistance
9/5/2025 08:46,CH1,CELL32,End_Of_Charge,385.16,4.86,385.44,108.87,109.8,39.25,52.9,50.43,51.401,29.34,4.08,89.17,24.88,False,Warning,41.93,117.34,0.346,Watch,Normal operation
9/5/2025 08:47,CH8,CELL27,Bulk,312.05,3.874,312.58,58.19,57.96,59.42,51.24,48.06,49.743,22.74,12.61,83.67,38.94,False,Critical,18.16,103.96,0.508,Warning,High internal resistance
9/5/2025 08:48,CH5,CELL29,Handshake,307.01,3.884,305.01,92.7,91.9,54.92,48.88,46.46,47.377,28.75,1.73,82.09,3.36,False,Warning,28.46,115.93,0.279,Watch,Normal operation
9/5/2025 08:49,CH6,CELL39,Recharge,314.47,3.971,313.64,94.72,95.52,91.59,49.73,48.65,48.225,29.65,2.32,99.09,25.89,False,Critical,29.79,96.74,0.295,Watch,Normal operation
9/5/2025 08:50,CH8,CELL27,Handshake,379.04,4.749,378.81,84.32,84.51,55.07,61.02,57.6,59.515,31.28,14.23,82.76,21.19,True,Critical,31.96,90.86,0.79,Alarm,Rapid temp rise; High internal resistance; Moisture detected
9/5/2025 08:51,CH5,CELL44,Handshake,315.52,3.949,315.95,28.16,27.46,83.05,41.87,38.93,40.365,31.72,1.24,88.85,18.33,False,OK,8.88,108.05,0.234,Watch,Normal operation
9/5/2025 08:52,CH8,CELL23,Recharge,382.1,4.797,380.37,102.61,102.42,17.27,67.02,63.56,65.521,31.55,14.78,96.06,14.66,False,Critical,39.21,119.62,0.631,Warning,Rapid temp rise; High internal resistance
9/5/2025 08:53,CH8,CELL22,End_Of_Charge,303.22,3.805,301.7,5.65,6.07,67.24,43.7,41.11,42.199,30.34,7.56,91.45,40.73,False,Warning,1.71,116.31,0.37,Watch,Normal operation
9/5/2025 08:54,CH3,CELL24,Handshake,395.68,4.911,396.38,11.6,11.38,77.26,44.18,40.77,42.685,29.83,8.49,82.73,34.94,False,Warning,4.59,111.6,0.391,Watch,Normal operation
9/5/2025 08:55,CH2,CELL26,Handshake,321.53,4.025,321.64,6.6,6.52,76.19,39.65,37.21,38.147,21.68,11.72,96.82,6.68,True,OK,2.12,100.11,0.633,Warning,High internal resistance; Moisture detected
9/5/2025 08:56,CH6,CELL27,Recharge,355.81,4.419,356.61,49.88,49.31,43.8,50.26,46.55,48.764,24.05,14.61,93.21,41.72,False,Warning,17.75,109.78,0.544,Warning,High internal resistance
9/5/2025 08:57,CH9,CELL39,Handshake,347.44,4.36,345.54,95.94,96.04,71.93,49.52,46.85,48.02,30.73,3.25,92.55,45.34,False,Warning,33.33,92.45,0.313,Watch,Normal operation
9/5/2025 08:58,CH1,CELL5,Recharge,346.04,4.293,346.79,49.58,49.53,60.21,45.94,42.25,44.444,23.86,9.16,99.14,9.78,False,Warning,17.16,106.46,0.413,Watch,Normal operation
9/5/2025 08:59,CH4,CELL46,Recharge,307.53,3.795,306.52,58.79,59.74,96.15,39.53,38.04,38.026,25.63,2.31,87.67,21.19,False,Critical,18.08,112.0,0.244,Watch,Normal operation
9/5/2025 09:00,CH5,CELL33,Handshake,340.69,4.276,340.35,97.52,97.55,99.53,37.91,35.42,36.406,20.84,1.15,91.26,42.95,True,Critical,33.22,101.33,0.413,Watch,Moisture detected
9/5/2025 09:01,CH10,CELL33,Bulk,352.11,4.435,352.65,112.46,113.42,3.29,64.82,60.83,63.324,30.43,14.08,89.27,38.46,False,Warning,39.6,90.52,0.606,Warning,Rapid temp rise; High internal resistance
9/5/2025 09:02,CH7,CELL32,Handshake,338.65,4.27,338.5,22.86,23.72,66.71,38.97,37.96,37.475,24.03,9.51,93.44,48.14,False,OK,7.74,111.2,0.385,Watch,Normal operation
9/5/2025 09:03,CH7,CELL16,Bulk,381.85,4.778,382.88,4.23,3.91,90.26,53.17,51.47,51.67,31.53,14.36,95.08,23.72,False,Warning,1.62,112.63,0.553,Warning,High internal resistance
9/5/2025 09:04,CH7,CELL23,Bulk,333.83,4.17,332.89,83.89,83.22,15.42,52.7,51.69,51.201,21.45,12.02,80.26,19.61,False,Critical,28.01,119.76,0.504,Warning,High internal resistance
9/5/2025 09:05,CH8,CELL7,Recharge,377.03,4.713,378.86,94.62,94.11,40.91,57.15,54.53,55.655,27.5,9.39,86.11,42.87,True,Critical,35.67,115.58,0.674,Warning,Moisture detected
9/5/2025 09:06,CH10,CELL4,Handshake,348.86,4.338,348.03,11.17,11.11,1.04,47.65,44.34,46.147,31.52,11.34,84.69,32.85,False,OK,3.9,105.45,0.465,Watch,High internal resistance
9/5/2025 09:07,CH10,CELL18,Bulk,319.62,3.96,320.55,91.24,92.11,46.41,63.11,61.27,61.613,30.9,12.96,97.43,2.99,True,Critical,29.16,119.51,0.775,Alarm,Rapid temp rise; High internal resistance; Moisture detected
9/5/2025 09:08,CH8,CELL48,Bulk,392.79,4.924,391.8,99.2,100.13,21.21,50.66,47.75,49.158,23.27,8.47,98.57,21.28,False,Warning,38.96,105.08,0.423,Watch,Normal operation
9/5/2025 09:09,CH9,CELL2,Bulk,352.83,4.454,354.51,114.27,113.89,26.53,51.96,48.89,50.461,29.75,4.17,98.88,6.57,False,Critical,40.32,95.34,0.343,Watch,Normal operation
9/5/2025 09:10,CH4,CELL36,End_Of_Charge,396.26,4.928,397.06,59.65,59.19,75.7,52.53,49.78,51.025,24.78,13.84,95.9,28.19,False,OK,23.64,113.07,0.539,Warning,High internal resistance
9/5/2025 09:11,CH4,CELL13,Recharge,385.67,4.866,386.97,46.95,46.39,43.61,46.85,45.83,45.348,24.08,12.66,98.18,20.71,False,Critical,18.11,111.48,0.487,Watch,High internal resistance
9/5/2025 09:12,CH6,CELL9,Parameter_Config,392.24,4.912,393.59,34.04,33.28,59.59,46.4,44.54,44.903,27.52,7.44,94.07,3.54,False,Warning,13.35,116.53,0.381,Watch,Normal operation
9/5/2025 09:13,CH4,CELL7,Handshake,372.17,4.687,373.11,52.74,53.43,13.54,43.33,40.18,41.827,23.05,9.92,94.88,30.54,False,Warning,19.63,92.27,0.415,Watch,Normal operation
9/5/2025 09:14,CH2,CELL29,Parameter_Config,371.38,4.605,371.48,96.28,96.59,44.27,67.35,65.1,65.848,33.82,13.15,86.71,33.69,False,OK,35.75,115.96,0.6,Warning,Rapid temp rise; High internal resistance
9/5/2025 09:15,CH10,CELL10,Recharge,394.68,4.921,394.83,109.88,109.53,65.46,59.37,57.74,57.868,25.27,11.16,84.46,42.8,False,Critical,43.37,101.78,0.52,Warning,High internal resistance
9/5/2025 09:16,CH4,CELL9,Handshake,306.34,3.861,306.43,5.87,5.23,56.63,47.76,45.28,46.263,24.33,14.75,84.07,17.06,False,Critical,1.8,117.06,0.534,Warning,High internal resistance
9/5/2025 09:17,CH1,CELL41,Recharge,375.57,4.721,377.04,5.44,5.14,10.36,44.81,41.91,43.311,25.18,14.11,97.11,46.17,False,Critical,2.04,104.18,0.506,Warning,High internal resistance
9/5/2025 09:18,CH5,CELL4,Parameter_Config,302.9,3.745,302.55,8.93,9.03,93.77,49.05,45.95,47.554,30.35,10.48,89.17,17.26,False,OK,2.7,114.58,0.455,Watch,High internal resistance
9/5/2025 09:19,CH4,CELL17,Bulk,300.81,3.776,300.24,88.65,88.47,86.1,48.53,46.38,47.029,23.27,9.2,95.94,24.97,False,Critical,26.67,106.77,0.427,Watch,Normal operation
9/5/2025 09:20,CH9,CELL18,Recharge,386.04,4.863,387.71,118.09,118.59,75.34,55.83,54.54,54.333,21.62,10.0,91.65,7.95,False,Warning,45.59,100.65,0.479,Watch,Normal operation
9/5/2025 09:21,CH9,CELL28,Parameter_Config,376.05,4.674,375.06,50.31,50.63,45.43,47.84,45.98,46.344,25.94,8.45,94.47,18.31,True,Warning,18.92,91.55,0.608,Warning,Moisture detected
9/5/2025 09:22,CH4,CELL11,Parameter_Config,399.99,4.984,400.08,26.63,26.83,62.91,50.84,49.74,49.34,30.4,10.15,85.31,36.87,False,Critical,10.65,114.46,0.457,Watch,High internal resistance
9/5/2025 09:23,CH4,CELL4,Parameter_Config,378.57,4.707,379.19,91.0,91.13,52.76,49.71,46.72,48.213,31.54,1.34,93.37,34.83,False,OK,34.45,109.23,0.275,Watch,Normal operation
9/5/2025 09:24,CH3,CELL32,Handshake,390.51,4.885,390.15,12.79,13.75,23.05,36.15,34.38,34.652,28.89,1.34,99.61,12.16,False,Warning,5.0,97.15,0.207,Watch,Normal operation
9/5/2025 09:25,CH1,CELL1,Handshake,329.01,4.091,328.03,89.21,88.79,77.27,45.52,43.8,44.017,24.05,4.74,99.24,39.79,False,Critical,29.35,113.76,0.322,Watch,Normal operation
9/5/2025 09:26,CH4,CELL6,End_Of_Charge,379.16,4.717,378.05,59.7,58.97,96.25,50.41,48.49,48.915,22.65,11.94,96.51,6.56,False,OK,22.64,94.69,0.491,Watch,High internal resistance
9/5/2025 09:27,CH9,CELL48,Recharge,321.21,4.022,322.54,117.71,116.91,50.22,54.47,51.64,52.966,25.51,8.56,84.6,48.6,False,OK,37.81,109.51,0.443,Watch,Normal operation
9/5/2025 09:28,CH2,CELL25,Parameter_Config,362.58,4.571,362.07,76.18,77.08,70.99,54.21,50.28,52.705,27.5,9.62,98.01,44.78,False,OK,27.62,90.53,0.463,Watch,Normal operation
9/5/2025 09:29,CH6,CELL9,Parameter_Config,330.28,4.082,332.23,57.08,57.99,87.89,60.69,57.36,59.189,33.62,13.2,93.56,14.05,True,Critical,18.85,96.7,0.767,Alarm,Rapid temp rise; High internal resistance; Moisture detected
9/5/2025 09:30,CH3,CELL1,Parameter_Config,348.46,4.313,348.34,124.92,123.94,25.38,49.33,48.22,47.832,21.52,3.51,94.51,35.76,False,Critical,43.53,96.83,0.317,Watch,Normal operation
9/5/2025 09:31,CH3,CELL24,Recharge,386.2,4.797,386.47,66.03,65.53,79.62,64.92,63.26,63.418,34.45,14.58,90.16,24.08,False,Critical,25.5,110.8,0.616,Warning,Rapid temp rise; High internal resistance
9/5/2025 09:32,CH4,CELL27,End_Of_Charge,362.05,4.544,360.12,33.38,34.08,33.94,45.5,43.83,43.997,33.47,4.59,82.01,13.99,False,Warning,12.08,116.35,0.319,Watch,Normal operation
9/5/2025 09:33,CH4,CELL14,Handshake,326.82,4.133,326.22,89.75,89.86,63.76,59.0,56.77,57.504,32.11,8.57,93.21,21.06,False,Warning,29.33,108.77,0.466,Watch,Normal operation
9/5/2025 09:34,CH3,CELL5,End_Of_Charge,308.95,3.831,310.26,73.81,73.04,34.78,49.76,47.7,48.259,25.81,8.02,87.16,2.87,False,OK,22.8,102.36,0.409,Watch,Normal operation
9/5/2025 09:35,CH3,CELL16,Bulk,324.03,4.1,324.36,48.08,48.82,47.3,48.11,46.78,46.608,34.94,1.05,82.54,19.63,False,Warning,15.58,112.13,0.261,Watch,Normal operation
9/5/2025 09:36,CH5,CELL31,Bulk,343.8,4.263,343.46,96.49,95.54,62.86,49.67,46.93,48.168,30.79,1.3,82.05,34.34,False,OK,33.17,95.35,0.274,Watch,Normal operation
9/5/2025 09:37,CH7,CELL31,Bulk,351.64,4.354,352.1,121.64,122.42,16.5,59.76,57.32,58.257,20.13,14.0,82.9,16.08,True,OK,42.78,101.7,0.779,Alarm,High internal resistance; Moisture detected
9/5/2025 09:38,CH2,CELL38,Bulk,392.94,4.924,392.1,32.42,33.06,59.58,42.72,41.42,41.219,31.19,2.58,92.52,31.84,False,OK,12.74,90.62,0.265,Watch,Normal operation
9/5/2025 09:39,CH10,CELL42,Handshake,349.48,4.391,350.79,79.87,80.19,96.72,49.97,46.53,48.465,23.1,10.38,99.58,36.5,True,Warning,27.91,116.26,0.657,Warning,High internal resistance; Moisture detected
9/5/2025 09:40,CH6,CELL35,Recharge,380.45,4.787,381.14,108.64,107.72,94.05,53.39,50.39,51.89,21.56,9.85,87.94,28.87,False,OK,41.33,118.91,0.464,Watch,Normal operation
9/5/2025 09:41,CH10,CELL31,Bulk,329.82,4.131,331.28,97.84,97.68,22.73,59.52,56.73,58.017,34.28,6.45,94.45,15.19,False,OK,32.27,116.92,0.427,Watch,Normal operation
9/5/2025 09:42,CH8,CELL44,Recharge,314.72,3.968,314.59,95.11,95.86,24.84,49.18,47.79,47.684,21.38,9.9,84.56,14.15,False,Critical,29.93,102.18,0.444,Watch,Normal operation
9/5/2025 09:43,CH5,CELL35,End_Of_Charge,390.7,4.861,388.87,0.58,0.94,0.22,41.06,39.12,39.561,20.88,14.57,80.02,3.34,False,Warning,0.23,95.22,0.497,Watch,High internal resistance
9/5/2025 09:44,CH6,CELL4,Recharge,301.12,3.716,300.95,107.54,108.12,92.97,65.98,64.63,64.48,34.45,11.08,96.09,27.21,True,OK,32.38,93.85,0.752,Alarm,Rapid temp rise; High internal resistance; Moisture detected
9/5/2025 09:45,CH6,CELL13,Bulk,397.3,4.918,396.24,78.65,77.97,29.21,57.69,54.92,56.193,29.77,9.53,92.97,19.08,False,OK,31.25,119.41,0.479,Watch,Normal operation
9/5/2025 09:46,CH5,CELL20,Handshake,337.55,4.266,339.16,92.14,92.01,47.79,48.67,46.15,47.17,20.83,7.77,93.7,47.76,True,Warning,31.1,104.17,0.599,Warning,Moisture detected
9/5/2025 09:47,CH10,CELL46,Handshake,338.98,4.278,339.96,70.98,71.53,29.34,39.95,38.43,38.448,20.08,3.92,87.01,8.19,False,OK,24.06,96.92,0.278,Watch,Normal operation
9/5/2025 09:48,CH6,CELL34,Bulk,355.78,4.439,354.85,102.97,102.12,37.98,51.19,47.57,49.692,21.59,10.89,97.5,49.21,False,Critical,36.63,92.24,0.474,Watch,High internal resistance
9/5/2025 09:49,CH3,CELL25,Recharge,369.3,4.596,369.9,3.25,3.73,99.66,27.25,23.63,25.754,24.48,1.87,81.5,8.53,False,Critical,1.2,97.45,0.174,Watch,Normal operation
9/5/2025 09:50,CH6,CELL26,Recharge,356.57,4.462,357.6,16.87,16.84,64.88,50.55,48.57,49.05,28.7,14.55,88.53,5.17,False,OK,6.02,109.06,0.544,Warning,High internal resistance
9/5/2025 09:51,CH8,CELL14,End_Of_Charge,322.07,4.048,323.41,97.95,97.34,36.06,58.62,55.57,57.115,29.17,8.59,91.47,9.02,True,OK,31.55,105.65,0.665,Warning,Moisture detected
9/5/2025 09:52,CH1,CELL2,Bulk,358.59,4.478,359.08,52.17,51.62,72.68,42.05,40.67,40.55,30.32,1.02,95.09,28.33,False,Warning,18.71,115.3,0.231,Watch,Normal operation
9/5/2025 09:53,CH4,CELL10,Handshake,391.2,4.922,390.33,22.04,21.91,38.18,55.03,51.41,53.535,32.85,13.6,99.27,44.62,True,Warning,8.62,92.96,0.747,Warning,High internal resistance; Moisture detected
9/5/2025 09:54,CH6,CELL45,Bulk,336.39,4.202,337.88,58.61,59.35,49.72,52.76,51.57,51.264,26.07,13.16,94.11,16.01,False,Warning,19.71,104.46,0.527,Warning,High internal resistance
9/5/2025 09:55,CH6,CELL18,End_Of_Charge,366.02,4.553,366.54,4.74,5.23,36.68,35.68,32.29,34.185,29.77,2.63,89.02,13.83,True,Critical,1.74,110.21,0.431,Watch,Moisture detected
9/5/2025 09:56,CH1,CELL18,Handshake,380.01,4.734,378.28,88.45,88.29,14.66,52.07,49.44,50.574,22.24,13.49,93.86,2.32,False,Warning,33.61,100.98,0.53,Warning,High internal resistance
9/5/2025 09:57,CH1,CELL17,Parameter_Config,340.61,4.213,341.08,17.02,17.74,85.86,39.69,36.94,38.185,27.61,4.88,88.35,49.17,True,Warning,5.8,109.76,0.496,Watch,Moisture detected
9/5/2025 09:58,CH5,CELL47,Recharge,322.73,4.029,322.17,88.13,87.35,72.09,54.22,53.06,52.725,33.99,5.35,99.2,14.78,False,OK,28.44,118.65,0.378,Watch,Normal operation
9/5/2025 09:59,CH5,CELL3,Recharge,338.73,4.269,337.11,47.53,47.98,15.69,43.74,42.19,42.236,29.1,3.99,86.02,26.17,True,Warning,16.1,112.55,0.498,Watch,Moisture detected
9/5/2025 10:00,CH5,CELL22,Parameter_Config,399.58,5.042,399.33,40.97,40.75,37.49,54.08,51.2,52.575,29.98,13.07,80.31,40.18,False,Critical,16.37,111.49,0.532,Warning,High internal resistance
9/5/2025 10:01,CH9,CELL30,Handshake,394.67,4.973,395.28,8.23,8.04,80.17,39.13,35.74,37.628,28.35,5.89,88.31,16.99,False,Critical,3.25,118.48,0.313,Watch,Normal operation
9/5/2025 10:02,CH9,CELL18,Parameter_Config,333.09,4.175,331.87,43.25,42.41,7.63,52.45,48.82,50.949,25.93,14.3,90.27,13.93,False,Warning,14.4,92.49,0.548,Warning,High internal resistance
9/5/2025 10:03,CH4,CELL13,Parameter_Config,379.22,4.701,379.91,16.22,15.75,13.23,34.39,33.33,32.893,21.31,8.35,92.46,30.72,True,Critical,6.15,90.54,0.539,Warning,Moisture detected
9/5/2025 10:04,CH8,CELL39,Bulk,315.74,3.914,314.12,82.86,83.12,86.11,54.75,52.99,53.252,27.71,9.29,81.09,13.5,True,Warning,26.16,100.08,0.66,Warning,Moisture detected
9/5/2025 10:05,CH5,CELL1,Recharge,341.84,4.286,341.91,85.24,84.99,87.89,45.6,42.64,44.102,24.76,5.9,97.5,5.27,False,Critical,29.14,110.4,0.346,Watch,Normal operation
9/5/2025 10:06,CH2,CELL5,End_Of_Charge,391.4,4.887,390.43,12.87,13.59,10.99,34.59,30.63,33.09,26.14,2.08,99.08,19.02,False,Critical,5.04,102.41,0.215,Watch,Normal operation
9/5/2025 10:07,CH8,CELL18,Parameter_Config,356.51,4.452,356.85,32.0,31.44,5.34,52.67,50.52,51.166,31.81,9.44,84.95,5.51,False,OK,11.41,98.31,0.452,Watch,Normal operation
9/5/2025 10:08,CH8,CELL16,Bulk,369.63,4.639,371.51,12.56,12.44,59.67,44.29,40.84,42.789,34.33,2.9,84.34,3.37,False,Critical,4.64,98.75,0.279,Watch,Normal operation
9/5/2025 10:09,CH10,CELL38,End_Of_Charge,350.42,4.368,351.41,104.73,104.06,30.11,52.58,51.22,51.078,31.68,1.56,86.56,7.04,False,Critical,36.7,92.67,0.294,Watch,Normal operation
9/5/2025 10:10,CH2,CELL19,Recharge,392.73,4.889,393.47,57.63,57.35,70.34,48.96,46.15,47.459,24.49,12.72,88.95,20.09,False,OK,22.63,97.11,0.499,Watch,High internal resistance
9/5/2025 10:11,CH7,CELL7,Bulk,343.72,4.294,342.58,70.57,71.57,8.91,40.28,37.27,38.777,21.87,2.8,99.37,39.85,False,Critical,24.26,118.87,0.257,Watch,Normal operation
9/5/2025 10:12,CH7,CELL45,Handshake,321.56,3.992,323.54,3.3,2.79,68.54,45.87,42.67,44.371,31.11,11.35,92.07,11.21,False,Critical,1.06,113.67,0.456,Watch,High internal resistance
9/5/2025 10:13,CH3,CELL34,Recharge,319.91,4.042,320.06,78.11,77.43,58.71,45.51,42.63,44.011,20.79,7.65,80.44,30.22,False,Critical,24.99,93.4,0.38,Watch,Normal operation
9/5/2025 10:14,CH4,CELL27,Handshake,348.79,4.335,347.88,45.32,45.72,52.73,54.76,51.38,53.265,30.09,11.55,91.58,28.37,False,OK,15.81,107.73,0.505,Warning,High internal resistance
9/5/2025 10:15,CH1,CELL27,Parameter_Config,338.59,4.247,339.54,93.76,93.02,9.35,41.15,38.88,39.645,24.79,1.58,84.11,26.52,True,Warning,31.75,112.25,0.437,Watch,Moisture detected
9/5/2025 10:16,CH8,CELL19,Handshake,323.94,4.002,325.81,85.64,85.34,60.52,42.72,40.32,41.222,20.47,4.75,88.07,25.12,False,OK,27.74,97.81,0.309,Watch,Normal operation
9/5/2025 10:17,CH8,CELL44,Recharge,368.3,4.588,367.14,26.53,25.83,55.28,42.09,40.24,40.592,26.98,5.51,80.33,23.71,True,OK,9.77,117.32,0.521,Warning,Moisture detected
9/5/2025 10:18,CH1,CELL47,Parameter_Config,325.51,4.04,326.34,107.83,107.63,49.62,66.83,64.86,65.327,34.18,12.1,85.03,42.57,False,OK,35.1,110.5,0.576,Warning,Rapid temp rise; High internal resistance
9/5/2025 10:19,CH8,CELL9,Recharge,348.22,4.322,347.43,61.51,61.91,83.34,46.14,44.67,44.637,28.24,6.38,82.9,36.9,False,Critical,21.42,98.52,0.358,Watch,Normal operation
9/5/2025 10:20,CH5,CELL45,End_Of_Charge,386.27,4.787,387.81,87.02,87.21,26.74,43.67,41.85,42.174,23.23,5.84,97.49,24.99,False,Critical,33.62,99.76,0.335,Watch,Normal operation
9/5/2025 10:21,CH5,CELL6,Handshake,392.47,4.945,394.02,51.71,51.16,7.42,46.08,43.47,44.578,27.33,7.31,80.09,41.35,False,Warning,20.29,92.05,0.377,Watch,Normal operation
9/5/2025 10:22,CH6,CELL48,Parameter_Config,369.1,4.607,367.94,22.95,23.94,1.18,39.07,37.15,37.574,25.9,4.04,81.19,15.92,False,OK,8.47,107.82,0.276,Watch,Normal operation
9/5/2025 10:23,CH4,CELL32,Bulk,376.92,4.699,377.03,118.33,118.0,21.14,63.05,59.98,61.554,31.87,7.64,92.66,16.77,False,OK,44.6,100.46,0.468,Watch,Rapid temp rise
9/5/2025 10:24,CH2,CELL12,Bulk,345.92,4.294,345.98,88.39,87.58,50.6,67.1,65.25,65.597,33.53,15.0,87.91,29.54,False,Warning,30.58,108.18,0.635,Warning,Rapid temp rise; High internal resistance
9/5/2025 10:25,CH5,CELL47,Bulk,373.87,4.723,373.34,36.81,36.25,78.51,40.65,38.26,39.147,20.65,7.99,84.12,31.46,False,Critical,13.76,97.23,0.363,Watch,Normal operation
9/5/2025 10:26,CH1,CELL26,End_Of_Charge,324.82,4.076,324.76,5.25,5.04,18.2,35.0,33.29,33.498,26.53,3.83,93.79,31.09,False,Warning,1.7,116.79,0.252,Watch,Normal operation
9/5/2025 10:27,CH1,CELL40,Bulk,344.76,4.339,346.25,115.85,115.75,71.14,47.32,45.23,45.818,22.34,2.95,96.92,37.66,False,Critical,39.94,118.68,0.296,Watch,Normal operation
9/5/2025 10:28,CH5,CELL47,End_Of_Charge,391.14,4.918,390.41,75.16,76.06,88.03,47.43,45.6,45.932,20.95,12.08,91.22,19.75,False,OK,29.4,92.01,0.479,Watch,High internal resistance
9/5/2025 10:29,CH1,CELL19,Bulk,306.26,3.791,306.08,100.79,100.22,66.43,45.43,44.39,43.927,24.64,3.62,91.61,7.78,False,Critical,30.87,110.85,0.3,Watch,Normal operation
9/5/2025 10:30,CH5,CELL14,Parameter_Config,355.92,4.476,354.41,27.65,27.16,27.43,53.2,51.99,51.696,34.92,11.43,98.14,42.53,False,Warning,9.84,111.0,0.495,Watch,High internal resistance
9/5/2025 10:31,CH7,CELL38,Bulk,389.02,4.839,389.7,95.65,95.48,56.66,37.26,36.1,35.756,21.18,1.01,85.56,7.43,False,Warning,37.21,103.27,0.206,Watch,Normal operation
9/5/2025 10:32,CH9,CELL29,Parameter_Config,330.29,4.163,331.71,70.11,70.06,56.63,50.34,47.36,48.841,33.71,2.74,86.59,45.82,False,OK,23.16,98.76,0.306,Watch,Normal operation
9/5/2025 10:33,CH10,CELL17,Handshake,357.85,4.515,359.74,28.81,28.27,94.57,47.91,44.64,46.405,34.08,5.07,97.83,43.54,False,OK,10.31,95.7,0.341,Watch,Normal operation
9/5/2025 10:34,CH5,CELL14,End_Of_Charge,355.57,4.484,356.79,76.42,75.75,27.59,59.42,56.14,57.922,30.61,13.96,81.28,45.14,True,OK,27.17,103.83,0.776,Alarm,High internal resistance; Moisture detected
9/5/2025 10:35,CH8,CELL29,Bulk,327.61,4.057,328.61,93.12,92.83,45.95,57.47,54.08,55.966,31.93,6.31,98.13,15.61,False,Critical,30.51,106.18,0.413,Watch,Normal operation
9/5/2025 10:36,CH9,CELL31,Parameter_Config,394.51,4.902,392.81,83.25,84.05,32.11,49.54,46.47,48.041,22.18,8.74,95.28,15.66,False,OK,32.84,103.54,0.422,Watch,Normal operation
9/5/2025 10:37,CH4,CELL14,Handshake,352.86,4.365,351.76,105.32,106.08,97.13,52.17,48.55,50.666,26.11,6.34,83.17,46.86,False,Warning,37.16,116.44,0.388,Watch,Normal operation
9/5/2025 10:38,CH8,CELL37,Handshake,352.3,4.374,351.64,91.34,91.95,26.29,66.81,65.78,65.305,31.9,14.47,98.74,4.66,False,Critical,32.18,119.67,0.624,Warning,Rapid temp rise; High internal resistance
9/5/2025 10:39,CH10,CELL34,End_Of_Charge,313.02,3.926,314.65,71.69,71.5,22.68,49.9,47.37,48.397,21.64,11.47,95.26,40.1,False,Critical,22.44,95.2,0.479,Watch,High internal resistance
9/5/2025 10:40,CH10,CELL26,End_Of_Charge,315.67,3.944,314.72,62.66,62.28,24.79,49.93,47.52,48.427,32.55,3.48,83.47,18.35,False,Critical,19.78,119.3,0.319,Watch,Normal operation
9/5/2025 10:41,CH9,CELL17,Handshake,349.47,4.365,350.19,42.72,42.81,11.87,33.14,31.36,31.644,21.08,1.26,94.6,8.39,False,Critical,14.93,111.53,0.191,Watch,Normal operation
9/5/2025 10:42,CH9,CELL10,Bulk,390.49,4.879,390.26,124.46,124.73,20.11,57.89,56.08,56.391,28.58,4.85,82.29,40.43,False,Critical,48.6,94.27,0.386,Watch,Normal operation
9/5/2025 10:43,CH8,CELL40,Handshake,346.69,4.296,348.57,108.63,108.35,13.21,58.3,54.85,56.795,25.63,10.31,87.79,19.88,True,Critical,37.66,114.12,0.698,Warning,High internal resistance; Moisture detected
9/5/2025 10:44,CH5,CELL9,Bulk,341.78,4.239,341.14,65.17,64.86,0.54,49.03,46.87,47.528,20.15,14.28,92.79,28.44,False,Critical,22.27,118.2,0.531,Warning,High internal resistance
